Probe Name	 brain_MD_12	 brain_MD_61	 brain_MD_15	 brain_MD_57	 brain_MD_33	 brain_MD_64	 brain_MD_17	 brain_MD_62	 brain_MD_63	 brain_MD_32	 brain_MGlio_1	 brain_MGlio_2	 brain_MGlio_3	 brain_MGlio_4	 brain_MGlio_5	 brain_MGlio_6	 brain_MGlio_7	 brain_MGlio_8	 brain_MGlio_9	 brain_MGlio_10	 brain_Rhab_1	 brain_Rhab_2	 brain_Rhab_3	 brain_Rhab_4	 brain_Rhab_5	 brain_Rhab_6	 brain_Rhab_7	 brain_Rhab_8	 brain_Rhab_9	 brain_Rhab_10	 brain_Ncer_1	 brain_Ncer_2	 brain_Ncer_3	 brain_Ncer_4	 brain_PNET_1	 brain_PNET_2	 brain_PNET_3	 brain_PNET_4	 brain_PNET_5	 brain_PNET_6	 brain_PNET_7	 brain_PNET_8	 
K03460_at	0.5298	 0.3554	 0.2821	 0.3570	 0.4038	 0.5941	 0.3943	 0.3139	 0.2908	 0.5765	 0.3745	 0.2774	 0.2563	 0.2244	 0.3981	 0.2333	 0.3800	 0.2874	 0.2463	 0.2757	 0.4368	 0.5269	 0.3944	 0.5127	 0.5262	 0.2733	 0.3809	 0.2873	 0.2909	 0.1993	 0.2726	 0.3082	 0.3997	 0.5154	 0.2805	 0.3696	 0.2503	 0.3579	 0.2895	 0.4417	 0.3773	 0.3985
K03474_at	0.6576	 0.5119	 0.3559	 0.4154	 0.4250	 0.8928	 0.5042	 0.4151	 0.3242	 0.7163	 0.6024	 0.4382	 0.3963	 0.3262	 0.7579	 0.4059	 0.6256	 0.4365	 0.4067	 0.4078	 0.6134	 0.5547	 0.5007	 0.6499	 0.5627	 0.3240	 0.4580	 0.3582	 0.3980	 0.3452	 0.4136	 0.5080	 0.4893	 0.6075	 0.4918	 0.4975	 0.3677	 0.4349	 0.4414	 0.7575	 0.5886	 0.6778
K03494_s_at	0.8887	 0.7400	 0.4947	 0.5108	 0.5618	 1.0470	 0.6370	 0.5783	 0.4230	 0.8341	 0.6960	 0.5471	 0.4981	 0.4073	 0.7171	 0.4298	 0.7073	 0.4906	 0.4950	 0.5384	 0.6276	 0.7390	 0.6087	 0.7793	 0.6763	 0.4607	 0.6566	 0.4529	 0.3774	 0.3337	 0.5875	 0.7173	 0.6554	 0.8489	 0.5750	 0.7407	 0.5130	 0.5905	 0.5615	 0.8656	 1.2132	 0.7256
K03498_xpt1_s_at	0.8425	 0.6941	 0.4746	 0.4915	 0.5212	 0.9329	 0.6040	 0.5402	 0.4205	 0.7842	 0.6583	 0.5346	 0.4812	 0.4203	 0.7345	 0.4241	 0.7075	 0.4592	 0.5078	 0.5221	 0.5851	 0.6299	 0.5668	 0.7352	 0.5995	 0.5088	 0.6233	 0.4434	 0.4223	 0.4067	 0.6305	 0.7408	 0.5751	 0.7972	 0.6756	 0.8352	 0.6274	 0.5851	 0.6213	 0.8226	 0.9821	 0.7934
K03515_at	0.4548	 0.2612	 0.2523	 0.2759	 0.2082	 0.6125	 0.4107	 0.3404	 0.2457	 0.4290	 0.2182	 0.1969	 0.2105	 0.1611	 0.3529	 0.2347	 0.3832	 0.3646	 0.1787	 0.1569	 0.6244	 1.2196	 0.6719	 1.2459	 1.0913	 0.2446	 0.4805	 0.3630	 0.3117	 0.1428	 0.2581	 0.2711	 0.4562	 0.5067	 0.2060	 0.3649	 0.1607	 0.2722	 0.1891	 0.3489	 0.2681	 0.2743
L00022_s_at	0.5157	 0.4932	 0.3442	 0.3438	 0.3998	 0.8682	 0.3425	 0.2862	 0.2186	 1.0499	 0.3843	 0.2906	 0.2607	 0.2093	 0.4047	 0.2245	 0.3857	 0.2622	 0.2774	 0.2873	 0.3459	 0.3647	 0.3314	 0.4260	 0.3763	 0.2452	 0.3508	 0.2438	 0.2020	 0.1882	 0.2982	 0.3958	 0.3245	 0.4064	 0.3026	 0.4085	 0.2779	 0.3037	 0.3375	 0.5010	 0.4780	 0.4107
L00058_at	0.3957	 0.1111	 0.0814	 0.0844	 0.0941	 0.1541	 0.1783	 0.0876	 0.0785	 0.1235	 0.1307	 0.1003	 0.0847	 0.0873	 0.1414	 0.1091	 0.1294	 0.1047	 0.0980	 0.1071	 0.1035	 0.4602	 0.1863	 0.3393	 0.2696	 0.1081	 0.1863	 0.0979	 0.0953	 0.0770	 0.1135	 0.1304	 0.0903	 0.1254	 0.1262	 0.1964	 0.1037	 0.1440	 0.1109	 0.2375	 0.1466	 0.1385
L00137_cds1_at	0.4668	 0.3799	 0.2971	 0.2860	 0.3747	 0.6048	 0.3631	 0.3177	 0.2331	 0.5854	 0.4321	 0.3491	 0.3183	 0.2321	 0.5348	 0.2759	 0.4277	 0.3296	 0.2998	 0.3015	 0.4920	 0.4602	 0.4482	 0.6090	 0.5620	 0.2367	 0.3703	 0.2603	 0.2284	 0.2054	 0.3102	 0.4862	 0.4030	 0.6164	 0.2837	 0.3706	 0.2627	 0.3732	 0.3330	 0.5155	 0.3708	 0.3752
L00190_s_at	1.0455	 0.7755	 0.5950	 0.5859	 0.6376	 1.1969	 0.7499	 0.7038	 0.5118	 0.9406	 0.7772	 0.6766	 0.5926	 0.5124	 0.8666	 0.5455	 0.9470	 0.5483	 0.6047	 0.6254	 0.7235	 0.9007	 0.6915	 0.9390	 0.8528	 0.5754	 0.7886	 0.5654	 0.5152	 0.4327	 0.6899	 0.9097	 0.7541	 1.0070	 0.7181	 0.9611	 0.7590	 0.7044	 0.7555	 1.0842	 0.9581	 0.9840
L00205_at	0.6585	 0.5889	 0.3984	 0.3939	 0.4770	 0.7735	 0.5208	 0.4285	 0.3403	 0.7441	 0.5451	 0.4521	 0.4079	 0.3350	 0.5950	 0.3669	 0.5573	 0.4002	 0.4003	 0.4312	 0.5079	 0.5025	 0.5156	 0.5807	 0.5248	 0.3880	 0.4977	 0.3522	 0.2993	 0.3229	 0.4858	 0.6245	 0.5413	 0.7630	 0.5102	 0.6552	 0.4541	 0.4892	 0.4209	 0.6807	 0.6598	 0.6167
L00352_at	0.3814	 0.2311	 0.2009	 0.1862	 0.2147	 0.3893	 0.2424	 0.2010	 0.1579	 0.3030	 0.2401	 0.2002	 0.1996	 0.1597	 0.2774	 0.1609	 0.2731	 0.3294	 0.1918	 0.1947	 0.4414	 0.3435	 0.3086	 0.8908	 0.4269	 0.2039	 0.2631	 0.2256	 0.2364	 0.1548	 0.2240	 0.3051	 0.2516	 0.3175	 0.2168	 0.3217	 0.1857	 0.2123	 0.2038	 0.3112	 0.2608	 0.2431
L00354_at	0.7469	 0.5837	 0.4191	 0.4341	 0.5119	 0.9138	 0.5850	 0.4744	 0.3610	 0.6084	 0.5637	 0.4743	 0.4602	 0.3396	 0.6337	 0.3642	 0.6228	 0.4103	 0.4532	 0.4634	 0.7209	 0.5632	 0.5324	 0.6258	 0.6217	 0.4131	 0.5184	 0.4038	 0.3639	 0.3360	 0.5774	 0.6930	 0.4898	 0.7314	 0.5844	 0.7111	 0.6069	 0.4965	 0.5606	 0.7539	 0.8549	 0.6431
L00389_f_at	0.3827	 0.3139	 0.2295	 0.2353	 0.2826	 0.5410	 0.3115	 0.2634	 0.2011	 0.4284	 0.4340	 0.3252	 0.2809	 0.2387	 0.4259	 0.2258	 0.3966	 0.2920	 0.3001	 0.2883	 0.3379	 0.3399	 0.3091	 0.4579	 0.3847	 0.2048	 0.3403	 0.1822	 0.1748	 0.1538	 0.2833	 0.4639	 0.3773	 0.6089	 0.2660	 0.3806	 0.2736	 0.3298	 0.2446	 0.4354	 0.3884	 0.4213
L00634_s_at	0.5555	 0.3421	 0.2725	 0.3647	 0.2942	 0.5982	 0.4144	 0.3324	 0.2475	 0.4178	 0.3318	 0.2830	 0.2508	 0.2189	 0.4214	 0.2895	 0.4142	 0.2923	 0.2696	 0.2619	 0.3735	 0.7385	 0.3607	 0.4999	 0.4471	 0.2744	 0.4490	 0.2896	 0.2678	 0.1803	 0.3145	 0.3141	 0.2978	 0.3594	 0.3552	 0.4581	 0.3261	 0.3853	 0.2878	 0.4361	 0.4268	 0.3878
L00635_at	0.6547	 0.4772	 0.3855	 0.4207	 0.4199	 0.7567	 0.5014	 0.4397	 0.3077	 0.6591	 0.4565	 0.3934	 0.3276	 0.2861	 0.5416	 0.3128	 0.5405	 0.3873	 0.3581	 0.3724	 0.6302	 0.6188	 0.4965	 0.7104	 0.7007	 0.3196	 0.5039	 0.3740	 0.3037	 0.2675	 0.4068	 0.5093	 0.4607	 0.6177	 0.3915	 0.4797	 0.3289	 0.4451	 0.3688	 0.6123	 0.5212	 0.5137
L00972_at	0.7612	 0.6137	 0.5079	 0.4535	 0.4696	 0.8524	 0.6262	 0.4845	 0.5892	 0.7906	 0.7112	 0.5976	 0.4238	 0.3655	 0.7839	 0.4377	 0.7427	 0.4608	 0.4983	 0.6272	 1.3016	 1.0955	 0.6988	 0.8867	 0.9178	 0.3871	 0.8822	 0.4243	 0.3943	 0.2784	 0.5520	 0.6444	 0.7924	 0.9166	 0.5755	 0.6858	 0.4320	 0.5344	 0.4526	 0.7073	 0.6546	 0.6953
L01042_at	1.1758	 0.9496	 0.6451	 0.6135	 0.6850	 1.4369	 0.8971	 0.7348	 0.5487	 1.0467	 0.8690	 0.7028	 0.5555	 0.5542	 0.8945	 0.5240	 0.9513	 0.6035	 0.6158	 0.7238	 0.8270	 0.9420	 0.6981	 1.0200	 0.9051	 0.6407	 0.8391	 0.6461	 0.5179	 0.4476	 0.9233	 0.9936	 0.8426	 1.0355	 0.9910	 1.1960	 0.8599	 0.7888	 0.8176	 1.1601	 1.2995	 1.0150
L01087_at	0.6575	 0.4964	 0.3315	 0.3542	 0.3993	 0.7862	 0.4918	 0.3750	 0.2811	 0.5848	 0.5103	 0.3984	 0.3259	 0.2815	 0.5271	 0.2754	 0.5297	 0.3310	 0.3736	 0.3878	 0.4837	 0.4576	 0.4414	 0.5338	 0.4616	 0.3165	 0.4318	 0.3000	 0.2714	 0.2296	 0.4564	 0.4995	 0.4839	 0.6044	 0.4122	 0.5533	 0.3795	 0.4244	 0.3635	 0.6136	 0.6221	 0.5324
L01406_at	0.6413	 0.5173	 0.3652	 0.3803	 0.4115	 0.7431	 0.5264	 0.4205	 0.3091	 0.6624	 0.5180	 0.3837	 0.3507	 0.2854	 0.5583	 0.3385	 0.5283	 0.3592	 0.3761	 0.3735	 0.5618	 0.6009	 0.5053	 0.6410	 0.6098	 0.3148	 0.4751	 0.3405	 0.3036	 0.2641	 0.3932	 0.5206	 0.5430	 0.6627	 0.3501	 0.4741	 0.3455	 0.4701	 0.3596	 0.6252	 0.5291	 0.5122
L01664_at	1.3869	 1.0812	 0.7859	 0.7469	 0.8621	 1.6247	 1.0399	 0.8280	 0.6818	 1.1960	 0.9948	 0.8838	 0.6949	 0.6404	 1.0574	 0.6152	 1.1949	 0.6846	 0.7793	 0.8195	 0.9580	 1.0697	 0.9455	 1.0698	 0.9299	 0.7561	 0.9726	 0.7220	 0.6593	 0.5534	 1.0226	 1.2752	 1.0823	 1.1335	 1.0842	 1.3202	 0.9956	 0.9129	 1.0397	 1.4666	 1.3975	 1.1568
L02320_at	0.6671	 0.5240	 0.3722	 0.3891	 0.4069	 0.8033	 0.6301	 0.4023	 0.3240	 0.5994	 0.5175	 0.4353	 0.3430	 0.3314	 0.5826	 0.3387	 0.6174	 0.3377	 0.3768	 0.4210	 0.5724	 0.5891	 0.3970	 0.6610	 0.5927	 0.3330	 0.4691	 0.3511	 0.2877	 0.2577	 0.4749	 0.5258	 0.4779	 0.5641	 0.4838	 0.6237	 0.4963	 0.4622	 0.4103	 0.6678	 0.6719	 0.5804
L02321_at	0.7961	 0.6444	 0.4866	 0.4561	 0.5073	 0.9158	 0.6545	 0.5092	 0.4014	 0.9135	 0.7016	 0.5051	 0.4657	 0.3626	 0.8047	 0.3690	 0.7162	 0.4585	 0.4697	 0.4846	 0.7178	 0.7827	 0.6217	 0.8424	 0.8221	 0.3943	 0.6124	 0.4218	 0.3778	 0.3140	 0.5059	 0.6440	 0.7614	 0.9335	 0.4515	 0.6178	 0.4473	 0.5841	 0.4216	 0.7500	 0.6601	 0.6924
L02326_f_at	0.2769	 0.2328	 0.1737	 0.1862	 0.1917	 0.3771	 0.2031	 0.1886	 0.1432	 0.2659	 0.2435	 0.2128	 0.1852	 0.1503	 0.2637	 0.1676	 0.2568	 0.1746	 0.2074	 0.1955	 0.2702	 0.2895	 0.2488	 0.2865	 0.2759	 0.1771	 0.3579	 0.1675	 0.1563	 0.1236	 0.2162	 0.2463	 0.2091	 0.2577	 0.1987	 0.4719	 0.1991	 0.2191	 0.2056	 0.2858	 0.2756	 0.2622
L02426_at	0.7857	 0.4327	 0.3881	 0.4143	 0.2918	 0.7716	 0.5322	 0.3536	 0.3151	 0.5768	 0.3370	 0.2813	 0.2511	 0.2195	 0.4190	 0.2670	 0.5494	 0.4486	 0.2497	 0.2419	 0.8717	 1.0584	 0.7003	 0.8879	 1.0115	 0.3079	 0.6208	 0.4169	 0.5457	 0.1883	 0.3544	 0.3918	 0.4778	 0.4955	 0.2802	 0.4678	 0.2603	 0.4457	 0.2915	 0.5689	 0.4327	 0.4266
L02547_at	0.9134	 0.6894	 0.5054	 0.6059	 0.5487	 1.1382	 0.6918	 0.5728	 0.4793	 0.8137	 0.6563	 0.5486	 0.4434	 0.4289	 0.6881	 0.4253	 0.7693	 0.4611	 0.4917	 0.5189	 0.7918	 0.8582	 0.7463	 0.8474	 0.7729	 0.4808	 0.6499	 0.5094	 0.4924	 0.3493	 0.6452	 0.7050	 0.6538	 0.7455	 0.6360	 0.8244	 0.5561	 0.6120	 0.5946	 0.8941	 0.7925	 0.7306
L02648_at	0.5582	 0.4145	 0.3252	 0.3516	 0.3551	 0.6859	 0.3835	 0.3389	 0.2740	 0.5602	 0.4531	 0.3483	 0.3179	 0.2503	 0.5068	 0.2397	 0.4911	 0.3655	 0.3242	 0.3251	 0.6454	 0.7211	 0.4107	 0.8694	 0.5332	 0.2974	 0.3987	 0.3262	 0.3128	 0.2049	 0.3339	 0.4448	 0.4305	 0.5575	 0.3041	 0.3988	 0.2902	 0.3866	 0.3249	 0.5772	 0.4357	 0.4581
L02785_at	1.1307	 0.9396	 0.6606	 0.6607	 0.7459	 1.3763	 0.9046	 0.7359	 0.6188	 1.0058	 0.9217	 0.8165	 0.6341	 0.6141	 0.9169	 0.5457	 1.0481	 0.5843	 0.6797	 0.7724	 0.7883	 0.8620	 0.7462	 0.9474	 0.7518	 0.6882	 0.8150	 0.6470	 0.5907	 0.5545	 0.9817	 1.0751	 0.8810	 1.1092	 1.0335	 1.2529	 0.9699	 0.8335	 0.8793	 1.2152	 1.1849	 1.0551
L02840_at	0.8381	 0.6316	 0.4671	 0.4863	 0.5344	 0.9902	 0.7290	 0.5105	 0.3897	 0.7775	 0.6900	 0.5549	 0.5458	 0.4139	 0.7230	 0.4086	 0.7038	 0.4027	 0.5697	 0.5371	 0.5958	 0.6563	 0.5903	 0.6430	 0.5600	 0.4429	 0.5502	 0.4164	 0.3808	 0.3463	 0.6241	 0.7498	 0.6140	 0.8349	 0.5782	 0.7580	 0.5784	 0.5378	 0.5961	 0.8786	 1.0234	 0.7146
L02867_at	0.6297	 0.4914	 0.3840	 0.4004	 0.4470	 0.7586	 0.4883	 0.4350	 0.3160	 0.6998	 0.5122	 0.4078	 0.4096	 0.3046	 0.6176	 0.3448	 0.5366	 0.3882	 0.3968	 0.4038	 0.7214	 0.6354	 0.5316	 0.6364	 0.6338	 0.3061	 0.4861	 0.3412	 0.3098	 0.2587	 0.4003	 0.5396	 0.6217	 0.7305	 0.3203	 0.4287	 0.3295	 0.4419	 0.3637	 0.6520	 0.4595	 0.5410
L02932_at	0.7459	 0.5732	 0.4440	 0.4368	 0.5086	 0.9085	 0.5914	 0.5673	 0.3857	 0.7572	 0.5726	 0.5031	 0.4529	 0.3776	 0.6797	 0.4024	 0.6816	 0.4133	 0.4326	 0.4866	 0.5998	 0.6478	 0.5435	 0.6805	 0.6240	 0.4034	 0.5426	 0.4214	 0.3806	 0.3246	 0.5236	 0.6866	 0.6144	 0.8068	 0.5297	 0.6854	 0.5190	 0.5590	 0.5790	 0.8179	 0.6655	 0.6359
L02950_at	0.4288	 0.3265	 0.3273	 0.3157	 0.2953	 0.5178	 0.3692	 0.3247	 0.2449	 0.4713	 0.3298	 0.2863	 0.2704	 0.2164	 0.3747	 0.2213	 0.3778	 0.2518	 0.2521	 0.2763	 0.3985	 0.4545	 0.3518	 0.4541	 0.4223	 0.2401	 0.3495	 0.2450	 0.2713	 0.1867	 0.4266	 0.5036	 0.8507	 0.8099	 0.2823	 0.3670	 0.2572	 0.3182	 0.2610	 0.4355	 0.3779	 0.3607
L03411_s_at	0.8543	 0.5662	 0.4373	 0.5413	 0.4058	 1.0981	 0.5919	 0.4603	 0.3859	 0.7330	 0.4910	 0.3997	 0.3863	 0.3111	 0.6364	 0.3507	 0.5847	 0.4013	 0.3576	 0.3693	 0.6899	 0.8997	 0.7023	 0.8166	 0.8950	 0.3476	 0.6257	 0.4519	 0.4452	 0.2364	 0.3890	 0.4764	 0.4480	 0.5368	 0.3982	 0.5440	 0.3871	 0.4736	 0.3913	 0.6597	 0.4659	 0.5619
L03427_at	0.8999	 0.7092	 0.5549	 0.5609	 0.6512	 1.1099	 0.7480	 0.6059	 0.5134	 0.9173	 0.7352	 0.6183	 0.4874	 0.4796	 0.7894	 0.4706	 0.8030	 0.4928	 0.5113	 0.5975	 0.6862	 0.8216	 0.9660	 0.8818	 0.6860	 0.5700	 0.6483	 0.5242	 0.5284	 0.4537	 0.7768	 0.8056	 0.6977	 0.9120	 0.7814	 0.9743	 0.7106	 0.6313	 0.6872	 0.9308	 0.9383	 0.8185
L03532_at	0.7204	 0.3639	 0.3911	 0.4728	 0.2618	 0.7764	 0.4965	 0.4521	 0.3125	 0.5860	 0.3130	 0.2269	 0.2110	 0.1947	 0.3667	 0.2778	 0.4086	 0.2446	 0.2181	 0.2116	 0.8714	 0.8363	 0.5383	 0.7089	 0.9694	 0.2187	 0.5021	 0.3101	 0.4806	 0.1730	 0.2528	 0.2996	 0.4092	 0.4448	 0.2471	 0.3156	 0.2062	 0.3642	 0.2564	 0.4896	 0.3172	 0.3157
L03785_at	0.7653	 0.5579	 0.4613	 0.4445	 0.4888	 0.9229	 0.5968	 0.4668	 0.3718	 0.7111	 0.5529	 0.4706	 0.4096	 0.3383	 0.6663	 0.3571	 0.6328	 0.3930	 0.4374	 0.4479	 0.5449	 0.6164	 0.6727	 0.6815	 0.6218	 0.3897	 0.5517	 0.4197	 0.3710	 0.3453	 0.5351	 0.6962	 0.6694	 0.8014	 0.4991	 0.6499	 0.4976	 0.5025	 0.5418	 0.8627	 0.7273	 0.7222
L03840_s_at	0.6528	 0.4772	 0.3517	 0.3786	 0.4279	 0.7001	 0.4385	 0.4146	 0.2872	 0.6465	 0.4626	 0.3429	 0.3648	 0.2648	 0.5687	 0.3284	 0.5121	 0.3326	 0.3442	 0.3351	 0.4899	 0.5630	 0.4761	 0.5689	 0.6042	 0.2962	 0.4349	 0.3368	 0.2951	 0.2295	 0.3366	 0.4771	 0.4471	 0.6182	 0.3222	 0.4581	 0.3598	 0.4023	 0.3965	 0.6123	 0.4302	 0.5491
L04270_at	0.5611	 0.4127	 0.3252	 0.3309	 0.3651	 0.6836	 0.4644	 0.3700	 0.2528	 0.6118	 0.4444	 0.3808	 0.3352	 0.2441	 0.5446	 0.2728	 0.5180	 0.3780	 0.3366	 0.3334	 0.5002	 0.5373	 0.4487	 0.6238	 0.5484	 0.3801	 0.3831	 0.2621	 0.2516	 0.1963	 0.3205	 0.4746	 0.4983	 0.6443	 0.2735	 0.5102	 0.2829	 0.3772	 0.3204	 0.6146	 0.4489	 0.5491
L04282_at	0.5921	 0.5079	 0.3856	 0.4731	 0.3741	 0.8895	 0.4733	 0.5501	 0.3052	 0.6166	 0.5283	 0.3795	 0.3342	 0.2940	 0.4747	 0.3010	 0.5119	 0.3773	 0.3289	 0.3667	 0.5021	 0.5284	 0.4696	 0.5919	 0.4975	 0.2963	 0.4796	 0.3485	 0.2515	 0.2081	 0.4397	 0.4690	 0.4409	 0.5831	 0.4517	 0.5974	 0.3907	 0.4053	 0.3757	 0.6794	 0.6645	 0.5351
L04483_s_at	0.6750	 0.4010	 0.4438	 0.7273	 0.4084	 0.7985	 0.5619	 0.1518	 0.5421	 0.6958	 0.2805	 0.1128	 0.1229	 0.1097	 0.2162	 0.1196	 0.2160	 0.2994	 0.1136	 0.1496	 0.5901	 1.1776	 0.6713	 0.6027	 0.8838	 0.2766	 0.4730	 0.2643	 0.4939	 0.1210	 0.1367	 0.2603	 0.4158	 0.4473	 0.1777	 0.2983	 0.1126	 0.1798	 0.1503	 0.2548	 0.1757	 0.1970
L04490_at	0.4982	 0.3003	 0.2688	 0.2973	 0.2778	 0.5681	 0.4202	 0.3170	 0.2636	 0.4319	 0.3335	 0.2627	 0.2343	 0.2189	 0.3704	 0.2856	 0.3959	 0.2686	 0.2498	 0.2495	 0.4695	 0.4978	 0.4445	 0.5332	 0.4959	 0.2501	 0.3689	 0.2515	 0.2992	 0.2008	 0.2796	 0.3232	 0.3633	 0.4360	 0.2616	 0.3610	 0.2408	 0.3311	 0.2775	 0.4446	 0.3629	 0.3851
L04510_at	0.5546	 0.3916	 0.3100	 0.3398	 0.3489	 0.6481	 0.4397	 0.4628	 0.2770	 0.4846	 0.4291	 0.3492	 0.2806	 0.2908	 0.3947	 0.2885	 0.4750	 0.2558	 0.3266	 0.3255	 0.5085	 0.6696	 0.4326	 0.5230	 0.5948	 0.3092	 0.4492	 0.3504	 0.3340	 0.2165	 0.4237	 0.4366	 0.5069	 0.6149	 0.4269	 0.5290	 0.3796	 0.3883	 0.3759	 0.5621	 0.5232	 0.4431
L04569_at	0.6512	 0.5491	 0.3500	 0.3627	 0.4138	 0.8000	 0.4859	 0.4201	 0.2840	 0.6112	 0.5158	 0.3952	 0.3413	 0.2963	 0.5511	 0.3200	 0.5288	 0.3648	 0.3667	 0.4078	 0.4817	 0.4748	 0.4618	 0.5576	 0.4857	 0.3438	 0.4725	 0.3285	 0.2835	 0.2461	 0.4524	 0.5581	 0.4569	 0.5778	 0.4122	 0.5628	 0.3654	 0.4195	 0.4264	 0.6868	 0.5722	 0.5367
L04656_at	1.0321	 0.7634	 0.6452	 0.5996	 0.7580	 1.3193	 0.8625	 0.7452	 0.5490	 1.0756	 0.8385	 0.6843	 0.6397	 0.5039	 0.9583	 0.5763	 0.9806	 0.5432	 0.6251	 0.6399	 0.8283	 0.9750	 0.8036	 1.1767	 0.8404	 0.6004	 0.8898	 0.6005	 0.5563	 0.4876	 0.8538	 1.0291	 1.1457	 1.2641	 0.7859	 0.9993	 0.7242	 0.8947	 0.7307	 1.1948	 1.1219	 1.0054
L04731_at	0.5300	 0.5268	 0.3290	 0.4199	 0.3911	 0.7791	 0.4308	 0.4238	 0.2755	 0.6823	 0.4914	 0.3499	 0.3233	 0.2718	 0.5174	 0.2973	 0.4338	 0.3026	 0.3562	 0.3496	 0.5356	 0.5967	 0.5043	 0.6047	 0.5720	 0.2646	 0.5021	 0.3053	 0.2477	 0.1872	 0.3407	 0.4015	 0.4736	 0.5767	 0.3361	 0.4516	 0.2999	 0.4029	 0.3107	 0.5946	 0.4896	 0.4882
L04733_at	0.2399	 0.1740	 0.1652	 0.1804	 0.1634	 0.2880	 0.2121	 0.1781	 0.1270	 0.3173	 0.1585	 0.1426	 0.1486	 0.1108	 0.2135	 0.1332	 0.2309	 0.1624	 0.1245	 0.1172	 0.3303	 0.3659	 0.3520	 0.4021	 0.3136	 0.1347	 0.1973	 0.2013	 0.1685	 0.1099	 0.1397	 0.1789	 0.2284	 0.2640	 0.1172	 0.1602	 0.1110	 0.1811	 0.1333	 0.2472	 0.1630	 0.1905
L04751_at	0.4375	 0.3994	 0.2630	 0.2742	 0.3051	 0.5337	 0.3533	 0.3142	 0.2185	 0.5031	 0.3754	 0.2743	 0.2472	 0.2058	 0.3843	 0.2480	 0.3714	 0.2546	 0.2732	 0.2786	 0.3597	 0.3933	 0.3581	 0.4403	 0.3919	 0.2323	 0.3569	 0.2428	 0.2070	 0.1740	 0.2841	 0.3754	 0.3920	 0.5280	 0.2892	 0.4270	 0.2501	 0.3219	 0.2478	 0.4402	 0.3907	 0.3874
L04947_at	0.8797	 0.6614	 0.5433	 0.5231	 0.6850	 1.0695	 0.6696	 0.5618	 0.4677	 0.9489	 0.7067	 0.5761	 0.5278	 0.4550	 0.8508	 0.5093	 0.7806	 0.5857	 0.5649	 0.5753	 0.8815	 0.6932	 0.7808	 0.9341	 0.8435	 0.4998	 0.6620	 0.4972	 0.3961	 0.3958	 0.6816	 0.9081	 0.6361	 0.9115	 0.6929	 0.8676	 0.6099	 0.6619	 0.7188	 0.9446	 0.8838	 0.7774
L04953_at	0.3592	 0.3165	 0.2411	 0.2452	 0.2943	 0.4772	 0.3258	 0.2638	 0.1902	 0.4086	 0.3327	 0.2632	 0.2379	 0.1928	 0.3569	 0.1947	 0.3151	 0.2320	 0.2569	 0.2724	 0.3089	 0.2835	 0.2904	 0.3359	 0.2909	 0.2079	 0.2800	 0.1938	 0.1622	 0.1599	 0.2964	 0.3770	 0.3063	 0.4227	 0.2770	 0.3612	 0.2710	 0.2743	 0.2427	 0.4368	 0.3934	 0.3504
L05072_s_at	0.5611	 0.4721	 0.3807	 0.3851	 0.3958	 0.6817	 0.4353	 0.3540	 0.3120	 0.5583	 0.4444	 0.4228	 0.4012	 0.3088	 0.5170	 0.3563	 0.5054	 0.3751	 0.3776	 0.3825	 0.5091	 0.5757	 0.4387	 0.5538	 0.6613	 0.3556	 0.4915	 0.3737	 0.3644	 0.2692	 0.3747	 0.4676	 0.4722	 0.6058	 0.3716	 0.5848	 0.4202	 0.5178	 0.3697	 0.5800	 0.4665	 0.5335
L05144_at	0.5113	 0.4952	 0.3135	 0.3305	 0.3526	 0.7088	 0.4623	 0.3483	 0.2869	 0.5677	 0.5455	 0.4835	 0.4206	 0.3337	 0.5941	 0.3164	 0.5942	 0.3675	 0.4056	 0.4295	 0.4579	 0.5052	 0.5298	 0.6016	 0.5776	 0.3450	 0.5462	 0.3254	 0.3006	 0.2596	 0.4362	 0.5359	 0.5615	 0.7654	 0.4618	 0.5826	 0.4756	 0.4808	 0.3371	 0.6536	 0.5245	 0.6392
L05147_at	0.8064	 0.5729	 0.4447	 0.4594	 0.4826	 0.8911	 0.6382	 0.5459	 0.3802	 0.6974	 0.6088	 0.4633	 0.4196	 0.3724	 0.6979	 0.3883	 0.6616	 0.4504	 0.4568	 0.4426	 0.7342	 0.7435	 0.5818	 0.9482	 0.7760	 0.4066	 0.5528	 0.4200	 0.3690	 0.3192	 0.5072	 0.6331	 0.5143	 0.7637	 0.5257	 0.6768	 0.5383	 0.6170	 0.5202	 0.7448	 0.7053	 0.6507
L05148_at	0.6751	 0.4690	 0.3779	 0.4077	 0.4269	 0.7527	 0.5214	 0.4271	 0.3020	 0.6978	 0.4930	 0.3885	 0.3493	 0.2831	 0.5661	 0.3081	 0.5085	 0.3686	 0.3616	 0.3784	 0.5786	 0.5676	 0.5066	 0.6747	 0.6236	 0.3476	 0.4860	 0.3447	 0.3008	 0.2832	 0.4080	 0.5259	 0.5140	 0.6064	 0.3882	 0.5317	 0.3440	 0.4870	 0.3779	 0.6262	 0.5639	 0.5389
